os_500_iters_p,os_1000_iters_p,os_5000_iters_p,os_500_iters_eps_q,os_1000_iters_eps_q,os_5000_iters_eps_q,sloan_500_iters_p,sloan_1000_iters_p,sloan_5000_iters_p,sloan_500_iters_eps_q,sloan_1000_iters_eps_q,sloan_5000_iters_eps_q
0.04827185266666589,0.05571284333333271,0.04651034133333276,0.016782787449288267,0.019457531745854767,0.01615289265654052,6.415066666320968e-06,6.078333333547903e-06,0.0,7.085713329968435e-08,6.873153726716374e-08,0.0
0.04829243966666397,0.05573092899999832,0.046525890999997266,0.016794891058239364,0.019469489644835997,0.016162932293997456,6.572100000212799e-06,6.078000001963346e-06,0.0,7.088788669951107e-08,6.87216570594007e-08,0.0
0.048313089999999725,0.05574907799999984,0.04654142733333355,0.016806994702350975,0.01948144757897774,0.016172972230316857,6.665799999083788e-06,6.014333331805233e-06,0.0,7.088347961370367e-08,6.867661633824795e-08,0.0
0.04833380733333392,0.05576729400000069,0.046556957333334203,0.01681909838659168,0.019493405553248577,0.016183012526099633,6.692499997740242e-06,5.883666664985299e-06,0.0,7.083894340564889e-08,6.85914465226034e-08,0.0
0.04835457266666676,0.0557851746666671,0.04657245866666759,0.016831202092971537,0.019505363714036217,0.01619305305204355,6.671199997754229e-06,6.020399998973858e-06,0.0,7.077226807372661e-08,6.855949694073438e-08,0.0
0.04837541366666542,0.05580313099999845,0.046587965666665454,0.016843305812665715,0.01951732188813815,0.01620309391071123,6.5742333337226455e-06,6.081466667140489e-06,0.0,7.069227841993708e-08,6.851423303699811e-08,0.0
0.04839630433333397,0.055821137000001464,0.046603445666668186,0.01685540955352824,0.019529280083408457,0.01621313510983513,6.4275999971386e-06,6.092866666307373e-06,0.0,7.059112039353721e-08,6.844780073289591e-08,0.0
0.048417257999997965,0.05583920599999814,0.04661891866666501,0.016867513297096376,0.019541238281384377,0.016223176575434373,6.217966667776409e-06,6.041266669143397e-06,0.0,7.04872567813819e-08,6.837866287079386e-08,0.0
0.04843828833333319,0.05585735166666694,0.04663439166666716,0.016879617046678952,0.019553196485374735,0.016233218310735376,5.931666665404123e-06,5.913000000745683e-06,0.0,7.037737870252414e-08,6.830351054198935e-08,0.0
0.04845860833333315,0.05587517933333341,0.046649856000000156,0.016891722001012105,0.019565154863645517,0.016243260319909913,6.2099999986742205e-06,6.034000000099127e-06,0.0,7.040866664698164e-08,6.829423940257762e-08,0.0
0.04847897699999848,0.05589305566666525,0.04666529566666533,0.01690382697752385,0.019577113264094864,0.016253302670661995,6.439666666580024e-06,6.106333334088276e-06,0.0,7.041777599914312e-08,6.826278967086985e-08,0.0
